word,doc_freq,retained
中国崛起,1,False
中国政府,1,False
中国移动,1,False
中国籍,6,True
中国通,2,False
中國,1,False
中坚,1,False
中坚力量,1,False
中太,1,False
中央,5,True
中央台,2,False
中奖,1,False
中女,1,False
中媚,1,False
中客,3,False
中小企业,1,False
中小城市,1,False
中层,2,False
中山,2,False
中年,5,True
中年人,3,False
中年男子,1,False
中心,8,True
中心医院,1,False
中性,19,True
中性词,2,False
中意,1,False
中招,1,False
中敢,1,False
中文,13,True
中方,1,False
中日,2,False
中是,2,False
中有,3,False
中枪,1,False
中欧,1,False
中死,1,False
中法关系,1,False
中流砥柱,1,False
中看,1,False
中秋,1,False
中秋节,2,False
中科大,1,False
中科院,2,False
中称,1,False
中立,5,True
中等,1,False
中老年,3,False
中老年人,2,False
中考,1,False
中肯,4,False
中花家,1,False
中药,1,False
中装,1,False
中西部,1,False
中资,1,False
中资企业,2,False
中路,1,False
中部,8,True
中锋,1,False
中间,6,True
中间派,1,False
中非,15,True
中靠,1,False
中高层,1,False
丰县,1,False
丰富,5,True
丰腴,1,False
串串,4,False
串儿,1,False
串门,1,False
临夏,1,False
临朝,1,False
临海地区,1,False
为主,16,True
为伍,2,False
为例,1,False
为克鲁,1,False
为准,1,False
为南,1,False
为同,1,False
为啥,62,True
为国争光,1,False
为国捐躯,1,False
为媚,1,False
为富不仁,1,False
为性,1,False
为所欲为,1,False
为期,1,False
为此,1,False
为民除害,1,False
为生,1,False
为荣,6,True
为虎作伥,1,False
为证,1,False
为难,1,False
为非作歹,1,False
为首,2,False
主义,15,True
主义者,4,False
主之位,1,False
主人,4,False
主任,3,False
主体,8,True
主别,1,False
主到,1,False
主力,3,False
主力军,4,False
主动,17,True
主动力,1,False
主动攻击,2,False
主动进攻,1,False
主喷人,1,False
主因,2,False
主好,2,False
主子,2,False
主宰,1,False
主导,1,False
主席,3,False
主张,8,True
主持,2,False
主持人,2,False
主播,1,False
主旋律,1,False
主旨,1,False
主是,2,False
主某,1,False
主气,1,False
主流,16,True
主演,2,False
主科,1,False
主要,75,True
主要矛盾,1,False
主见,1,False
主观,7,True
主角,9,True
主语,1,False
主那人,1,False
主阿娜,1,False
主页,7,True
主题,3,False
丽丽,1,False
丽人,1,False
丽春院,2,False
举个,9,True
举出,1,False
举办,2,False
举家,1,False
举报,49,True
举报中心,1,False
举止,1,False
举牌,1,False
举着,1,False
举行,1,False
举高过,1,False
乃本,1,False
久而久之,1,False
义不容辞,1,False
义乌,1,False
义务,10,True
义务教育,3,False
义勇军,1,False
义字,1,False
义愤,1,False
义气,3,False
之上,3,False
之下,6,True
之中,6,True
之主,1,False
之事,1,False
之人,2,False
之会,1,False
之光,1,False
之内,5,True
之分,3,False
之别,1,False
之前,62,True
之势,3,False
之名,3,False
之后,48,True
之君,1,False
之围,1,False
之国,1,False
之地,3,False
之声,1,False
之外,10,True
之多,1,False
之大,2,False
之夷,1,False
之好,1,False
之妙,1,False
之子,1,False
之害,1,False
之态,1,False
之情,1,False
之手,1,False
之拳,1,False
之族,1,False
之气,1,False
之流,1,False
之源,1,False
之私,1,False
之穴,2,False
之罚,1,False
之而后快,1,False
之要,1,False
之路,1,False
之辈同,1,False
之道,1,False
之锤,1,False
之间,27,True
乌克兰,5,True
乌兰察布,1,False
乌合之众,2,False
乌嘎里,1,False
乌干达,3,False
乌托邦,1,False
乌烟瘴气,2,False
乌鲁木齐,2,False
乌鸡,1,False
乌龙,1,False
乌龟,3,False
乍一听,1,False
乍得,1,False
乍现,1,False
乐于助人,1,False
乐器,1,False
乐园,3,False
乐子,4,False
乐山,1,False
乐意,4,False
乐手,1,False
乐此不疲,2,False
乐福,1,False
乐色,3,False
乐观,2,False
乐趣,3,False
乔丹,1,False
乖乖女,2,False
乘客,2,False
乙卷,1,False
乙因,1,False
九个,6,True
九十,1,False
九十年代,1,False
九头鸟,3,False
九年,1,False
九成,5,True
九有,1,False
九点,1,False
九牛一毛,1,False
九百九十九,1,False
九骗,1,False
乞丐,6,True
也许,17,True
习以为常,1,False
习性,1,False
习惯,21,True
习武,1,False
乡下,1,False
乡党,1,False
乡关,1,False
乡土,1,False
乡巴佬,3,False
乡批,1,False
乡里,1,False
书上,3,False
书写,1,False
书吧,2,False
书呆子,1,False
书录,1,False
书怕,1,False
书籍,1,False
书面,1,False
买不到,1,False
买不来,1,False
买不起,6,True
买个,2,False
买买,1,False
买买提,1,False
买单,1,False
买卖,5,True
买回去,1,False
买家,1,False
买房,12,True
买抖,1,False
买椟还珠,1,False
买点,1,False
买烟,1,False
买瓜,1,False
买票,1,False
买能,1,False
买药,1,False
买车,12,True
买面,1,False
乱七八糟,2,False
乱交,2,False
乱伦,2,False
乱删,1,False
乱华,2,False
乱叫,2,False
乱咬,1,False
乱带,1,False
乱性,2,False
乱打,1,False
乱扣帽子,1,False
乱搞,7,True
乱改,1,False
乱整,1,False
乱斗,1,False
乱用,1,False
乱窜,1,False
乱纸,1,False
乱说,2,False
乱象,1,False
乱送,1,False
乱骂,1,False
乳华,1,False
乳房,1,False
乾坤,1,False
了不起,1,False
了如指掌,2,False
了解,72,True
予以,3,False
争冠,1,False
争取,17,True
争吵,3,False
争夺,2,False
争当,1,False
争执,1,False
争端,2,False
争议,6,True
争议性,4,False
争论,5,True
争辩,2,False
事不关己,1,False
事业,5,True
事件,33,True
事儿,26,True
事关,1,False
事别,2,False
事前事后,1,False
事发,1,False
事变,1,False
事后,3,False
事多,3,False
事太多,2,False
事实,64,True
事实上,13,True
事实如此,2,False
事实真相,1,False
事实证明,5,True
事情,84,True
事才,1,False
事故,3,False
事是,1,False
事物,12,True
事端,2,False
事迹,4,False
二七,1,False
二三,1,False
二两,1,False
二五仔,1,False
二人,2,False
二代,13,True
二六,1,False
二十一,1,False
二十万,3,False
二十世纪,2,False
二十八年,1,False
二十多,1,False
二十多万,1,False
二十多年,1,False
二十天,1,False
二十岁,1,False
二十年,6,True
二土,1,False
二奶,1,False
二姑,1,False
二婚,3,False
二字,1,False
二局,1,False
二年级,1,False
二弟,2,False
二战,4,False
二手,1,False
二是,4,False
二本,2,False
二极管,2,False
二次,1,False
二次元,6,True
二环,2,False
二男一女,1,False
二等,1,False
二线,2,False
二维码,2,False
二者,3,False
二胎,2,False
二象性,1,False
二选,1,False
二钱,1,False
于世,1,False
于克鲁,1,False
亏了,2,False
亏欠,1,False
云南,8,True
云淡风轻,1,False
云贵川,2,False
云集,1,False
云飞扬,1,False
互不,1,False
互关,1,False
互动,1,False
互助,3,False
互博说,1,False
互喷,3,False
互打,1,False
互换,2,False
互殴,2,False
互相,27,True
互相攻击,1,False
互联网,18,True
互黑,4,False
五万,1,False
五万块,1,False
五个,3,False
五个一工程,1,False
五代,1,False
五位一体,1,False
五倍,1,False
五六个,1,False
五分,1,False
五分之一,1,False
五分钟,2,False
五十,4,False
五十一,1,False
五十五个,1,False
五十六个,2,False
五十块,1,False
五十年,1,False
五十步笑百步,1,False
五千,2,False
五千万,1,False
五千年,6,True
五四,1,False
五块,1,False
五大,2,False
五大三粗,1,False
五官,5,True
五官端正,1,False
五岁,1,False
五年,1,False
五毛,1,False
五百,1,False
五百万,1,False
五百年,1,False
五等,2,False
五胡乱华,8,True
五花八门,1,False
五角场,2,False
井底之蛙,1,False
井盖,40,True
亘古,1,False
亚军,2,False
亚文化,1,False
亚楠,1,False
亚洲,13,True
亚群,1,False
亚裔,21,True
亚里士多德,1,False
亚非拉,2,False
亡国,2,False
亡羊补牢,1,False
交了,2,False
交互,1,False
交代,1,False
交出,1,False
交友,1,False
交口称赞,1,False
交女,1,False
交往,26,True
交换,3,False
交易,4,False
交朋友,1,False
交椅,1,False
交流,16,True
交涉,1,False
交界处,1,False
交税,1,False
交稿,1,False
交给,5,True
交谈,1,False
交货,1,False
交通,2,False
交通事故,1,False
交配,6,True
交钱,1,False
交锋,1,False
交际,1,False
交际圈,1,False
交集,4,False
产业,9,True
产业结构,1,False
产业链,1,False
产前,1,False
产后,2,False
产品,6,True
产妇,1,False
产物,5,True
产生,37,True
产程,1,False
产粮,1,False
产量,1,False
享受,18,True
享有,6,True
享福,3,False
京人,1,False
京报,1,False
京津,2,False
京片子,1,False
亮晶晶,1,False
亮眼,1,False
亲亲的,1,False
亲人,5,True
亲儿子,17,True
亲切,3,False
亲华,1,False
亲命,1,False
亲善,1,False
亲嘴,1,False
亲妈,2,False
亲娘,2,False
亲子,2,False
亲子关系,1,False
亲子鉴定,6,True
亲家,1,False
亲密,4,False
亲密关系,1,False
亲情,2,False
亲戚,11,True
亲戚朋友,3,False
亲手,1,False
亲朋好友,3,False
亲测,1,False
亲热,1,False
亲爱,3,False
亲爹,2,False
亲生,3,False
亲生父母,1,False
亲眼,2,False
亲眼所见,1,False
亲眼目睹,1,False
亲眼见到,1,False
亲着,1,False
亲睐,1,False
亲自,3,False
亲身,3,False
亲身经历,4,False
亲近,1,False
亳州,1,False
亵渎,1,False
人一,2,False
人一看,1,False
人一词,1,False
人上,4,False
人不信,1,False
人不坏,1,False
人不多,1,False
人不太,1,False
人不替,1,False
人不知,1,False
人不香,1,False
人且,1,False
人中,1,False
人为,5,True
人为因素,1,False
人之常情,1,False
人乱,1,False
人事,3,False
人事不省,1,False
人云亦云,1,False
人人,10,True
人人喊打,1,False
人人平等,4,False
人人得而,1,False
人人有责,3,False
人仗,1,False
人以群分,1,False
人们,39,True
人会,27,True
人会管,1,False
人伦,2,False
人低,1,False
人体,1,False
人信,1,False
人入,1,False
人全,4,False
人兽,1,False
人利,1,False
人别,1,False
人到,2,False
人力资源,1,False
人卖,1,False
人去,1,False
人口,46,True
人口众多,2,False
人口危机,1,False
人口基数,1,False
人口比例,2,False
人口素质,2,False
人可欢,1,False
人各有志,1,False
人吹张,2,False
人员,12,True
人命,2,False
人咯,2,False
人品,10,True
人喷过,1,False
人嘛,1,False
人均,13,True
人均收入,1,False
人士,22,True
人声,1,False
人外,1,False
人多,9,True
人多会,1,False
人大,12,True
人大代表,1,False
人太,1,False
人太多,5,True
人头,1,False
人夺,1,False
人奥,1,False
人好,3,False
人妖,2,False
人嫁,1,False
人字拖,1,False
人学,1,False
人定,2,False
人少,3,False
人尽皆知,6,True
人工,4,False
人工智能,1,False
人带,1,False
人帮,1,False
人干,4,False
人开,1,False
人强,1,False
人当,2,False
人形,4,False
人往,2,False
人待,1,False
人得,1,False
人微言轻,1,False
人心,6,True
人性,11,True
人性化,3,False
人情,1,False
人想,1,False
人愁,1,False
人懒,1,False
人成,1,False
人戾,1,False
人所共知,1,False
人手,1,False
人才,25,True
人扣,1,False
人扯,1,False
人拉黑,1,False
人拿刀,1,False
人排,1,False
人改,1,False
人教,1,False
人敢,2,False
人数,8,True
人文,2,False
人文地理,3,False
人施,1,False
人时,1,False
人普且,1,False
人暗,1,False
人有,9,True
人杀,1,False
人权,5,True
人杠,1,False
人来,9,True
人杰地灵,1,False
人染,1,False
人格,6,True
人格特质,1,False
人模狗样,1,False
人死,2,False
人死绝,1,False
人比,3,False
人民,39,True
人民币,3,False
人民法院,1,False
人法,1,False
人泽,1,False
人海战术,1,False
人涉,1,False
人渣,5,True
人点,1,False
人烟稀少,1,False
人爱,2,False
人牛,2,False
人物,6,True
人物性格,1,False
人狗,1,False
人狠,1,False
人猩,1,False
人猿泰山,1,False
人玩个,1,False
人生,29,True
人生地不熟,3,False
人用,1,False
人皮,1,False
人真怨,1,False
人知乎,1,False
人神,1,False
人神共愤,1,False
人离,1,False
人种,31,True
人笑,1,False
人简,1,False
人管,1,False
人籍,1,False
人类,93,True
人类史,1,False
人类基因,1,False
人类学,1,False
人类文明,3,False
人缘,1,False
人群,15,True
人考,1,False
人肉,2,False
人肉搜索的,1,False
人能,9,True
人能生,1,False
人腿,1,False
人蛮,1,False
人蠢,1,False
人行,1,False
人行道,1,False
人装,1,False
人要,2,False
人见,1,False
人见人爱,1,False
人认,1,False
人设,1,False
人话,1,False
人该,1,False
人谈过,1,False
人赖,1,False
人身,1,False
人身安全,2,False
人身攻击,12,True
人身自由,1,False
人连,1,False
人选,2,False
人造,13,True
人道,1,False
人道的,1,False
人里,1,False
人长,2,False
人间,1,False
人际,3,False
人际关系,1,False
人非,2,False
人靠,1,False
人面兽心,1,False
人默带,1,False
亿万,1,False
亿人,7,True
亿人出,1,False
亿多,2,False
亿比,1,False
亿美元,1,False
什麼,1,False
仁义,1,False
仁义道德,1,False
仁慈,1,False
仁者见仁,1,False
仁肿,1,False
仁至义尽,1,False
仅为,1,False
仅仅,7,True
仅仅只是,1,False
仅存,2,False
仅次于,3,False
仅此而已,4,False
仅限,1,False
仆人,4,False
仇外的,1,False
仇女,2,False
仇富,4,False
仇恨,15,True
仇恨的,6,True
仇敌,1,False
仇直,1,False
仇视,5,True
今后,2,False
今天,28,True
今天上午,1,False
今年,7,True
今年冬天,1,False
今年春节,1,False
今日,11,True
今晚,4,False
今有,1,False
今行,1,False
介个,1,False
介意,2,False
介样,1,False
介绍,13,True
仍会,1,False
仍旧,2,False
仍然,12,True
从一而终,1,False
从上到下,3,False
从下到上,1,False
从不,4,False
从业人员,1,False
从严处理,2,False
从中,3,False
从事,3,False
从众,1,False
从何而来,1,False
从前,2,False
从古到今,1,False
从古至今,2,False
从大到,1,False
从夫,1,False
从头到尾,2,False
从头至尾,1,False
从官,1,False
从容,1,False
从小,20,True
从小到大,4,False
从我做起,1,False
从政,1,False
从未,6,True
从来,25,True
从来不,13,True
从根本上,1,False
从此,6,True
从此以后,1,False
从母,1,False
从没,4,False
从良,2,False
从这一点,1,False
仓储,1,False
仓先来,1,False
仓大飞,1,False
仔后,1,False
仔细,9,True
他会,3,False
他俩,3,False
他們,1,False
他发,2,False
他器,1,False
他妈,2,False
他妈的,1,False
他家,4,False
他帅,1,False
他怕,1,False
他用,2,False
他艮个,1,False
他边,1,False
他默,1,False
仗义,1,False
付出,12,True
付出代价,1,False
付诸行动,1,False
付钱,1,False
仙人,1,False
仙仙,1,False
仙女,73,True
仙女们,4,False
代人,1,False
代价,8,True
代偷,1,False
代入,2,False
代号,1,False
代孕,8,True
代才,1,False
代替,4,False
代码,2,False
代表,53,True
代表性,1,False
代言,1,False
代言人,1,False
代运,1,False
代食,1,False
令人,9,True
令人不安的,1,False
令人作呕,2,False
令人厌恶的,1,False
令人反感的,1,False
令人发指,1,False
令人愤慨的,1,False
令人羡慕,1,False
令堂,1,False
以上,39,True
以下,16,True
以丑,2,False
以为,93,True
以人道,1,False
以供,1,False
以假乱真,1,False
以偏概全,11,True
以其人,1,False
以内,1,False
以制,1,False
以前,97,True
以北,7,True
以南,2,False
以史为鉴,1,False
以后,104,True
以国,1,False
以外,13,True
以多,2,False
以己度人,1,False
以强凌弱,3,False
以彼之道,1,False
以後都別,1,False
以德报德,1,False
以德报怨,1,False
以斜,1,False
以暴制暴,1,False
以来,3,False
以此,6,True
以泪洗面,1,False
以熬,1,False
以牙还牙,2,False
以理据,1,False
以直报怨,1,False
以眼还眼,1,False
以知乎,1,False
以耻,1,False
以能,1,False
以色列,1,False
以西,2,False
以讹传讹,1,False
以貌取人,1,False
以长,1,False
以防,1,False
以防万一,1,False
仪仗队,1,False
仲裁,2,False
价值,23,True
价值观,18,True
价格,8,True
价钱,2,False
任何一方,1,False
任何事物,1,False
任何人,4,False
任何理由,1,False
任务,5,True
任劳任怨,1,False
任性,1,False
任意,1,False
任由,1,False
任职,1,False
任重道远,1,False
任雪,1,False
份子,1,False
仿佛,8,True
仿生学,1,False
企业,10,True
企业名单,1,False
企及,1,False
企图,4,False
企鹅,2,False
伊博,1,False
伊拉克,1,False
伊斯,2,False
伊朗,1,False
伊甸园,1,False
休息,3,False
休然,1,False
众人皆知,1,False
众叛亲离,1,False
众圣,1,False
众多,7,True
众怒,1,False
众所周知,5,True
众生,1,False
众筹,1,False
优先,5,True
优先选择,1,False
优势,15,True
优势产业,1,False
优待,2,False
优点,7,True
优秀,32,True
优秀人才,2,False
优等,1,False
优胜劣汰,2,False
优质,7,True
优越,11,True
优越性,1,False
优越感,46,True
优雅,2,False
伙计,1,False
会为,3,False
会事,1,False
会去,1,False
会受,1,False
会变,1,False
会员,3,False
会存,1,False
会定,1,False
会少,1,False
会想,2,False
会托,1,False
会拉低,1,False
会招,1,False
会揽,1,False
会来,1,False
会染,1,False
会理,2,False
会生,2,False
会社,3,False
会祝,1,False
会考,1,False
会要,2,False
会试,1,False
会选,2,False
会防,1,False
会骗,1,False
伞兵,6,True
伟人,1,False
伟大,10,True
传上去,1,False
传上来,1,False
传下来,1,False
传人,1,False
传入,1,False
传出,1,False
传出去,1,False
传到,1,False
传宗接代,4,False
传承,9,True
传播,47,True
传播仇恨的,1,False
传播方式,1,False
